device_id,location,time_collected,depth_level,depth_m,temperature,salinity,turbidity,ph_level,dissolved_oxygen,ammonia,nitrite,nitrate
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:14:40,1,5,18.29,33.99,3.69,8.16,7.65,0.0095,0.0061,0.397
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:14:45,1,5,18.4,34.05,4.74,8.17,7.71,0.012,0.0077,0.63
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:14:50,1,5,18.09,34.03,3.73,8.17,7.49,0.006,0.0057,0.607
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:14:55,1,5,17.65,33.96,3.35,8.17,7.53,0.0113,0.0052,0.683
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:00,1,5,18.35,34.04,3.03,8.18,7.61,0.0106,0.008,0.642
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:05,1,5,18.12,34.04,3.67,8.14,7.59,0.0103,0.007,0.374
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:10,1,5,18.36,34.04,4.01,8.09,7.63,0.0095,0.0074,0.615
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:15,1,5,18.21,34.03,3.6,8.14,7.51,0.0059,0.0025,0.702
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:20,1,5,18.32,34.04,4.03,8.12,7.42,0.0063,0.0055,0.621
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:25,1,5,17.68,34.04,4.04,8.14,7.62,0.0073,0.0041,0.736
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:30,1,5,17.72,34,3.36,8.13,7.6,0.0069,0.0026,0.338
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:35,1,5,17.83,34.04,3.46,8.09,7.6,0.0066,0.0067,0.384
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:40,1,5,17.76,34.01,3.88,8.19,7.46,0.0077,0.0049,0.378
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:45,1,5,17.86,34.01,4.73,8.13,7.54,0.0062,0.0076,0.412
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:50,1,5,17.57,33.98,4.23,8.14,7.68,0.0067,0.0056,0.727
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:15:55,1,5,18.15,33.99,3.05,8.16,7.53,0.0118,0.0039,0.447
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:00,1,5,18.27,33.98,4.03,8.14,7.46,0.0085,0.0079,0.52
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:05,1,5,18.39,34.01,3.94,8.18,7.59,0.0088,0.004,0.486
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:10,1,5,17.61,34.03,4.23,8.13,7.56,0.0102,0.0046,0.435
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:15,1,5,17.65,34.02,3.56,8.1,7.58,0.0056,0.0023,0.606
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:20,1,5,17.75,34.03,4.72,8.15,7.73,0.0092,0.0081,0.622
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:25,1,5,18.1,34.01,4.47,8.17,7.51,0.0099,0.0052,0.508
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:30,1,5,18.23,33.96,3.93,8.13,7.57,0.0088,0.0042,0.449
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:35,1,5,18.34,34.02,4.36,8.19,7.45,0.0072,0.0053,0.531
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:40,1,5,18.31,34.04,3.32,8.12,7.41,0.0092,0.0037,0.464
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:45,1,5,17.77,33.97,3.18,8.12,7.59,0.0059,0.0037,0.514
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:50,1,5,17.99,33.99,4.02,8.1,7.7,0.0091,0.0047,0.695
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:16:55,1,5,17.58,33.98,4.55,8.18,7.54,0.0099,0.0071,0.381
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:00,1,5,17.73,34.03,4.12,8.17,7.67,0.0096,0.0047,0.632
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:05,1,5,18.13,34.05,3.65,8.12,7.62,0.01,0.0062,0.721
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:10,1,5,17.8,34.04,4.02,8.12,7.67,0.0112,0.0071,0.391
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:15,1,5,17.72,33.95,3.72,8.11,7.48,0.0073,0.0077,0.526
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:20,1,5,17.65,34.04,3.92,8.12,7.44,0.011,0.0077,0.677
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:25,1,5,17.65,34.04,3.95,8.16,7.72,0.0115,0.0054,0.369
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:30,1,5,17.55,33.97,4.83,8.11,7.56,0.0088,0.004,0.735
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:35,1,5,17.86,34.03,3.17,8.11,7.69,0.0113,0.0034,0.691
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:40,1,5,17.71,33.95,4.31,8.16,7.71,0.0074,0.0057,0.552
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:45,1,5,17.78,33.96,3.27,8.09,7.51,0.006,0.0052,0.519
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:50,1,5,17.61,33.96,4.46,8.17,7.51,0.0067,0.0054,0.584
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:17:55,1,5,17.71,34.03,4.42,8.19,7.58,0.0116,0.0058,0.437
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:00,1,5,18.44,33.98,4.75,8.17,7.47,0.0118,0.0047,0.416
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:05,1,5,18.09,34.04,3.75,8.12,7.42,0.0067,0.0057,0.618
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:10,1,5,17.53,33.96,3.71,8.1,7.64,0.007,0.0076,0.613
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:15,1,5,17.56,33.95,4.14,8.18,7.7,0.0089,0.0077,0.575
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:20,1,5,18.18,34.04,3.97,8.09,7.48,0.0059,0.0061,0.356
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:25,1,5,18.23,33.98,3.44,8.14,7.64,0.0084,0.0067,0.508
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:30,1,5,17.91,33.96,4.08,8.16,7.6,0.0071,0.0066,0.457
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:35,1,5,17.69,33.56,4.07,8.12,7.61,0.0078,0.0057,0.594
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:40,1,5,18.33,34.01,4.09,8.1,7.52,0.0089,0.0036,0.663
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:45,1,5,17.95,34.01,4.55,8.19,7.7,0.0077,0.0045,0.705
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:50,1,5,18.12,34.04,3.93,8.1,7.6,0.0112,0.0036,0.547
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:18:55,1,5,18.14,34.02,4.1,8.17,7.59,0.0119,0.0078,0.717
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:00,1,5,17.75,34.01,3.59,8.13,7.58,0.0084,0.0078,0.357
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:05,1,5,17.83,34.03,4.77,8.15,7.54,0.0062,0.006,0.416
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:10,1,5,17.49,33.96,10.41,8.19,7.56,0.0075,0.008,0.708
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:15,1,5,17.76,33.61,3.68,8.1,7.59,0.0096,0.003,0.709
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:20,1,5,17.74,33.96,4.42,8.16,7.54,0.0112,0.0038,0.57
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:25,1,5,17.81,33.99,3.34,8.1,7.49,0.0113,0.0049,0.481
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:30,1,5,18.28,34.03,3.26,8.12,7.58,0.0077,0.0025,0.358
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:35,1,5,18.25,33.98,3.76,8.16,7.42,0.0089,0.0037,0.622
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:40,1,5,17.47,34.01,9.61,8.09,7.71,0.0093,0.0056,0.671
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:45,1,5,18.25,33.97,3.58,8.11,7.56,0.0111,0.0057,0.495
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:50,1,5,17.75,34,4.75,8.1,7.66,0.008,0.0055,0.472
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:19:55,1,5,17.76,34.01,4.39,8.12,7.71,0.0112,0.0079,0.656
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:00,1,5,18.2,33.62,4.85,8.14,7.52,0.0089,0.005,0.558
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:05,1,5,17.7,34.05,4.19,8.12,7.52,0.0093,0.0023,0.618
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:10,1,5,18.29,34,3.37,8.19,7.5,0.0094,0.0023,0.715
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:15,1,5,17.58,33.97,4.93,8.18,7.65,0.011,0.0029,0.44
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:20,1,5,17.99,33.95,3.96,8.15,7.68,0.0093,0.0074,0.723
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:25,1,5,17.8,33.95,3.97,8.16,7.67,0.0099,0.0022,0.493
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:30,1,5,18.23,34.03,4.75,8.15,7.59,0.0102,0.007,0.745
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:35,1,5,18.22,34.05,3.5,8.16,7.41,0.0115,0.0039,0.67
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:40,1,5,18.25,34.03,4.38,8.18,7.68,0.0118,0.0066,0.39
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:45,1,5,18.21,34.01,4.92,8.11,7.57,0.0063,0.0079,0.402
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:50,1,5,17.6,34.05,3.08,8.13,7.56,0.0107,0.0054,0.647
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:20:55,1,5,17.75,34.02,3.29,8.14,7.63,0.0095,0.0032,0.581
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:00,1,5,17.89,34.02,4.16,8.12,7.55,0.0082,0.0068,0.414
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:05,1,5,17.77,33.97,4.56,8.18,7.44,0.0083,0.0046,0.712
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:10,1,5,18.27,33.95,3.44,8.14,7.59,0.0068,0.004,0.652
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:15,1,5,18.33,34.02,3.22,8.15,7.64,0.0091,0.0031,0.421
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:20,1,5,17.84,33.99,3.6,8.19,7.58,0.0063,0.0065,0.731
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:25,1,5,18.35,33.97,4.05,8.12,7.51,0.0114,0.0066,0.463
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:30,1,5,18.29,34.02,4.49,8.15,7.68,0.0107,0.0028,0.356
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:35,1,5,18.1,34.03,4.74,8.13,7.46,0.0093,0.003,0.645
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:40,1,5,17.47,34.03,4.57,8.15,7.59,0.0066,0.0062,0.643
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:45,1,5,18.04,34.01,3.79,8.14,7.48,0.0077,0.006,0.599
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:50,1,5,17.48,33.41,4.72,8.09,7.59,0.0091,0.0036,0.417
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:21:55,1,5,18.36,34.03,3.38,8.19,7.45,0.0086,0.0079,0.598
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:00,1,5,17.82,33.99,4.66,8.1,7.63,0.0111,0.0035,0.407
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:05,1,5,17.76,33.46,3.01,8.18,7.68,0.0092,0.0078,0.655
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:10,1,5,18.02,34,3.25,8.18,7.41,0.0077,0.007,0.437
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:15,1,5,18.33,33.97,4.06,8.18,7.66,0.0076,0.0037,0.67
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:20,1,5,17.97,33.99,3.08,8.09,7.44,0.0095,0.0065,0.681
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:25,1,5,17.71,33.98,3.57,8.18,7.57,0.0083,0.0029,0.695
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:30,1,5,18.22,33.98,4.06,8.11,7.63,0.0083,0.0037,0.614
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:35,1,5,17.71,33.95,4.03,8.17,7.46,0.0094,0.0031,0.664
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:40,1,5,17.89,34.05,4.18,8.18,7.67,0.0077,0.0061,0.549
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:45,1,5,17.49,34.02,3.52,8.17,7.43,0.006,0.0082,0.651
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:50,1,5,18.07,34.01,4.75,8.1,7.66,0.009,0.0053,0.516
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:22:55,1,5,18.17,34.01,3.85,8.12,7.38,0.0076,0.0036,0.372
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:00,1,5,18.2,34.03,4.37,8.16,7.39,0.0089,0.0045,0.501
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:05,1,5,18,33.96,3.4,8.1,7.47,0.0097,0.0049,0.525
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:10,1,5,17.78,33.95,3.35,8.12,7.62,0.0098,0.0064,0.663
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:15,1,5,18.19,33.96,4.69,8.09,7.56,0.0067,0.0035,0.75
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:20,1,5,17.52,33.99,4.86,8.16,7.49,0.0064,0.0039,0.487
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:25,1,5,18.38,34.05,3.83,8.09,7.48,0.0075,0.0024,0.452
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:30,1,5,18.42,34.03,4.82,8.17,7.52,0.0122,0.0056,0.741
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:35,1,5,17.84,34.01,3.23,8.15,7.57,0.0107,0.0042,0.709
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:40,1,5,17.88,34,4.8,8.18,7.43,0.0098,0.0078,0.712
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:45,1,5,18.28,33.98,4.97,8.11,7.66,0.0099,0.0037,0.425
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:50,1,5,18.03,33.97,3.14,8.18,7.54,0.0074,0.0051,0.665
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:23:55,1,5,17.7,34.02,3.26,8.12,7.43,0.0084,0.0055,0.694
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:00,1,5,18.22,34.01,3.86,8.17,7.49,0.0096,0.004,0.687
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:05,1,5,17.9,34.04,3.06,8.16,7.53,0.0081,0.0027,0.618
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:10,1,5,17.97,34.01,4.05,8.17,7.42,0.0099,0.0041,0.607
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:15,1,5,17.91,34,3.51,8.18,7.44,0.0066,0.0044,0.474
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:20,1,5,17.79,33.99,4.97,8.1,7.45,0.0112,0.0039,0.521
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:25,1,5,17.89,33.97,4.93,8.1,7.56,0.0089,0.0047,0.472
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:30,1,5,18.38,33.99,4.39,8.16,7.63,0.0098,0.0073,0.648
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:35,1,5,18.41,33.95,4.65,8.11,7.42,0.0081,0.003,0.687
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:40,1,5,18.33,34,4.57,8.18,7.39,0.0105,0.0059,0.38
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:45,1,5,17.98,33.99,3.55,8.1,7.42,0.0104,0.0034,0.654
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:50,1,5,18.31,33.96,4.39,8.14,7.4,0.0081,0.0065,0.547
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:24:55,1,5,17.85,33.96,3.49,8.09,7.53,0.0062,0.0068,0.447
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:00,1,5,18.03,33.97,4.71,8.17,7.57,0.01,0.0031,0.702
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:05,1,5,18.43,33.97,3.12,8.12,7.55,0.0109,0.0035,0.579
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:10,1,5,18.42,33.97,4.54,8.17,7.51,0.0068,0.0065,0.508
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:15,1,5,17.75,34.01,3.11,8.18,7.48,0.0065,0.0056,0.446
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:20,1,5,18.23,33.97,3.8,8.14,7.52,0.0108,0.0024,0.71
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:25,1,5,17.82,34.05,3.03,8.12,7.45,0.009,0.0029,0.744
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:30,1,5,17.45,34.03,4.83,8.1,7.49,0.0058,0.0075,0.631
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:35,1,5,18.29,34.02,4.63,8.16,7.52,0.0099,0.0076,0.469
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:40,1,5,18.31,33.95,4.53,8.15,7.49,0.0098,0.0082,0.691
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:45,1,5,17.66,33.97,4.25,8.09,7.67,0.0102,0.0063,0.751
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:50,1,5,18,34.02,3.09,8.08,7.46,0.0064,0.0055,0.484
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:25:55,1,5,18.16,34.04,3.9,8.17,7.66,0.0087,0.0062,0.654
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:00,1,5,18.41,34,3.5,8.12,7.45,0.0088,0.0046,0.446
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:05,1,5,17.69,33.96,4.59,8.17,7.4,0.0059,0.0072,0.515
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:10,1,5,17.58,34.04,3.37,8.16,7.67,0.0101,0.0058,0.659
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:15,1,5,17.71,33.99,4.56,8.14,7.45,0.0089,0.0045,0.517
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:20,1,5,17.61,33.47,3.66,8.08,7.67,0.0063,0.0054,0.586
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:25,1,5,18.08,34.02,3.25,8.12,7.37,0.0089,0.0027,0.441
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:30,1,5,18.27,34.02,3.02,8.1,7.49,0.0074,0.0038,0.736
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:35,1,5,17.47,34.03,4.65,8.13,7.52,0.0076,0.0064,0.753
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:40,1,5,17.5,33.98,3.37,8.13,7.63,0.0097,0.0028,0.519
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:45,1,5,18.42,33.98,3.61,8.11,7.65,0.0113,0.0074,0.613
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:50,1,5,17.58,34.03,3.82,8.15,7.44,0.0068,0.0048,0.547
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:26:55,1,5,18.31,34.02,4.76,8.17,7.54,0.0075,0.0079,0.485
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:00,1,5,18.39,34.03,4.79,8.09,7.43,0.0102,0.0068,0.704
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:05,1,5,17.44,34.01,4.31,8.14,7.43,0.0101,0.0047,0.437
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:10,1,5,17.5,33.97,4.69,8.16,7.44,0.009,0.0034,0.59
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:15,1,5,17.76,33.96,4.85,8.17,7.55,0.0085,0.0064,0.412
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:20,1,5,17.98,33.96,4.88,8.12,7.62,0.0062,0.0051,0.5
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:25,1,5,17.71,34.05,3.81,8.15,7.57,0.0067,0.0061,0.458
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:30,1,5,17.83,34.04,4.92,8.12,7.38,0.0069,0.0062,0.46
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:35,1,5,18.29,34,4.61,8.14,7.48,0.006,0.0042,0.562
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:40,1,5,18.01,34.03,3.03,8.18,7.66,0.0107,0.0074,0.491
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:45,1,5,17.67,34.04,3.28,8.18,7.52,0.0099,0.0045,0.539
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:50,1,5,17.88,34,7.7,8.15,7.53,0.0113,0.0059,0.58
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:27:55,1,5,17.77,34.01,4.42,8.14,7.68,0.0109,0.0206,0.711
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:00,1,5,18.35,33.97,4.86,8.16,7.6,0.011,0.0039,0.439
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:05,1,5,18.34,34,4.23,8.08,7.54,0.0105,0.0029,0.636
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:10,1,5,17.47,34.05,3.07,8.11,7.44,0.0072,0.0078,0.516
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:15,1,5,17.88,34.01,4.42,8.1,7.59,0.0066,0.0067,0.733
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:20,1,5,17.99,34.03,4.26,8.17,7.54,0.011,0.0079,0.607
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:25,1,5,17.69,34.04,3.14,8.08,7.61,0.0102,0.0052,0.554
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:30,1,5,17.48,34.01,4.02,8.11,7.65,0.0056,0.0046,0.634
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:35,1,5,18.12,34.01,3.51,8.11,7.54,0.0093,0.0047,0.436
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:40,1,5,17.84,34.04,4.66,8.11,7.54,0.0093,0.0071,0.622
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:45,1,5,18.25,33.97,4.71,8.14,6.46,0.0089,0.0042,0.439
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:50,1,5,18.31,34.03,3.96,8.1,7.45,0.0115,0.0075,0.474
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:28:55,1,5,17.49,33.97,4.86,8.17,7.49,0.0093,0.0067,0.601
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:29:00,1,5,17.77,33.97,3.19,8.1,7.48,0.009,0.0037,0.554
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:29:05,1,5,17.97,34.04,3.9,8.13,7.63,0.0068,0.0075,0.589
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:29:10,1,5,17.44,34.03,3.41,8.1,7.4,0.0097,0.0025,0.697
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:29:15,1,5,17.64,33.97,3.3,8.1,7.42,0.0101,0.0073,0.609
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 10:29:20,1,5,17.6,34,4.41,8.15,7.65,0.0075,0.0081,0.631
